no,control,stimulus,position,ui,response,rt,SR
21,D,N,top,button,top,933.0,0.0
21,D,G,top,slider,top,1572.0,0.0
21,D,P,top,button,top,1292.0,0.0
21,D,N,top,slider,top,724.0,0.0
21,D,M,top,button,top,759.0,0.0
21,D,P,top,slider,top,1358.0,0.0
21,D,P,bottom,button,down,783.0,0.0
21,D,M,top,slider,top,620.0,0.0
21,D,M,bottom,button,down,615.0,0.0
21,D,N,top,slider,top,1594.0,0.0
21,D,N,top,button,top,708.0,0.0
21,D,M,top,slider,top,710.0,0.0
21,D,N,bottom,button,down,935.0,0.0
21,D,G,bottom,slider,down,559.0,0.0
21,D,N,top,button,top,1029.0,0.0
21,D,G,top,slider,top,655.0,0.0
21,D,M,bottom,button,down,1406.0,0.0
21,D,G,bottom,slider,down,661.0,0.0
21,D,N,top,button,top,1128.0,0.0
21,D,G,bottom,slider,down,711.0,0.0
21,D,P,top,button,top,732.0,0.0
21,D,G,top,slider,top,725.0,0.0
21,I,N,top,button,top,2244.0,0.0
21,I,N,bottom,slider,down,4381.0,0.0
21,I,N,bottom,button,down,735.0,0.0
21,I,P,bottom,slider,down,997.0,0.0
21,I,M,top,button,top,774.0,0.0
21,I,N,bottom,slider,down,1430.0,0.0
21,I,P,bottom,button,down,771.0,0.0
21,I,P,top,slider,top,727.0,0.0
21,I,N,bottom,button,down,570.0,0.0
21,I,N,top,slider,top,701.0,0.0
21,I,P,bottom,button,down,604.0,0.0
21,I,G,top,slider,top,708.0,0.0
21,I,M,bottom,button,down,597.0,0.0
21,I,N,top,slider,top,635.0,0.0
21,I,M,bottom,button,down,611.0,0.0
21,I,M,bottom,slider,down,527.0,0.0
21,I,G,top,button,top,1109.0,0.0
21,I,N,top,slider,top,657.0,0.0
21,I,P,top,button,top,601.0,0.0
21,I,P,bottom,slider,down,1404.0,0.0
21,I,N,bottom,button,down,678.0,0.0
21,I,P,bottom,slider,down,3142.0,0.0
21,I,P,bottom,button,down,773.0,0.0
21,I,G,bottom,slider,down,633.0,0.0
21,I,N,bottom,button,down,649.0,0.0
21,I,P,bottom,slider,top,508.0,1.0
21,I,N,top,button,top,723.0,0.0
21,I,P,top,slider,top,745.0,0.0
21,I,G,top,button,top,698.0,0.0
21,I,G,bottom,slider,down,1766.0,0.0
21,I,N,bottom,button,down,537.0,0.0
21,I,G,bottom,slider,down,730.0,0.0
21,I,N,bottom,button,down,582.0,0.0
21,I,G,top,slider,top,614.0,0.0
21,I,M,top,button,top,665.0,0.0
21,I,M,bottom,slider,down,614.0,0.0
21,I,M,bottom,button,top,969.0,1.0
21,I,G,bottom,slider,down,583.0,0.0
21,I,G,top,button,top,485.0,0.0
21,I,M,bottom,slider,down,569.0,0.0
21,I,P,top,button,top,654.0,0.0
21,I,M,top,slider,top,751.0,0.0
21,I,G,bottom,button,down,392.0,0.0
21,I,M,bottom,slider,top,304.0,1.0
21,I,G,top,button,top,1061.0,0.0
21,I,P,top,slider,top,398.0,0.0
21,I,M,top,button,top,539.0,0.0
21,I,P,bottom,slider,down,521.0,0.0
21,I,G,top,button,top,502.0,0.0
21,I,P,top,slider,top,444.0,0.0
21,I,M,bottom,button,down,450.0,0.0
21,I,M,bottom,slider,down,2485.0,0.0
21,I,G,bottom,button,down,688.0,0.0
21,I,P,bottom,slider,down,421.0,0.0
21,I,M,top,button,top,1025.0,0.0
21,I,G,bottom,slider,down,525.0,0.0
21,I,P,bottom,button,down,563.0,0.0
21,I,M,top,slider,top,570.0,0.0
21,I,N,top,button,top,641.0,0.0
21,I,G,bottom,slider,down,879.0,0.0
21,I,P,bottom,button,down,506.0,0.0
21,I,N,bottom,slider,down,443.0,0.0
21,I,M,bottom,button,down,546.0,0.0
21,I,P,top,slider,top,2367.0,0.0
21,I,P,bottom,button,down,492.0,0.0
21,I,M,bottom,slider,down,580.0,0.0
21,I,M,bottom,button,down,525.0,0.0
21,I,N,bottom,slider,down,625.0,0.0
21,I,N,top,button,top,801.0,0.0
21,I,M,top,slider,top,666.0,0.0
21,I,N,bottom,button,down,548.0,0.0
21,I,G,top,slider,top,677.0,0.0
21,I,N,top,button,top,696.0,0.0
21,I,G,bottom,slider,down,588.0,0.0
21,I,M,top,button,top,659.0,0.0
21,I,G,top,slider,top,964.0,0.0
21,I,N,top,button,top,615.0,0.0
21,I,G,bottom,slider,down,590.0,0.0
21,I,P,top,button,top,611.0,0.0
21,I,G,bottom,slider,down,540.0,0.0
