no,control,stimulus,position,ui,response,rt,SR
24,D,N,bottom,button,top,685.0,1.0
24,D,P,bottom,slider,top,888.0,1.0
24,D,M,bottom,button,top,968.0,1.0
24,D,N,top,slider,down,849.0,1.0
24,D,N,bottom,button,top,720.0,1.0
24,D,M,bottom,slider,top,785.0,1.0
24,D,M,bottom,button,top,786.0,1.0
24,D,M,bottom,slider,top,826.0,1.0
24,I,P,bottom,button,top,1337.0,1.0
24,I,M,top,slider,down,1249.0,1.0
24,I,P,top,button,down,921.0,1.0
24,I,N,top,slider,down,1041.0,1.0
24,I,M,top,button,down,1064.0,1.0
24,I,M,top,slider,down,943.0,1.0
24,I,M,bottom,button,top,776.0,1.0
24,I,P,top,slider,down,903.0,1.0
24,I,N,bottom,button,top,984.0,1.0
24,I,M,top,slider,down,833.0,1.0
24,I,P,bottom,button,top,841.0,1.0
24,I,G,top,slider,down,808.0,1.0
24,I,G,top,button,down,1010.0,1.0
24,I,P,bottom,slider,top,1256.0,1.0
24,I,G,bottom,button,top,1378.0,1.0
24,I,M,bottom,slider,top,800.0,1.0
24,I,M,top,button,down,817.0,1.0
24,I,M,bottom,slider,top,799.0,1.0
24,I,P,top,button,down,802.0,1.0
24,I,G,top,slider,down,881.0,1.0
24,I,G,top,button,down,793.0,1.0
24,I,G,bottom,slider,top,808.0,1.0
24,I,P,bottom,button,top,978.0,1.0
24,I,N,top,slider,down,960.0,1.0
24,I,M,bottom,button,top,905.0,1.0
24,I,G,bottom,slider,top,976.0,1.0
24,I,N,top,button,down,936.0,1.0
24,I,N,top,slider,down,898.0,1.0
24,I,P,top,button,down,855.0,1.0
24,I,N,top,slider,down,777.0,1.0
24,I,N,top,button,down,984.0,1.0
24,I,N,top,slider,down,2017.0,1.0
24,I,G,top,button,down,937.0,1.0
24,I,N,bottom,slider,top,872.0,1.0
24,I,P,bottom,button,top,871.0,1.0
24,I,N,top,slider,down,728.0,1.0
24,I,M,top,button,down,817.0,1.0
24,I,P,top,slider,down,1000.0,1.0
24,I,P,top,button,down,1016.0,1.0
24,I,P,bottom,slider,top,953.0,1.0
24,I,G,bottom,button,top,896.0,1.0
24,I,M,top,slider,down,1041.0,1.0
24,I,M,bottom,button,top,919.0,1.0
24,I,G,top,slider,down,929.0,1.0
24,I,G,bottom,button,top,1042.0,1.0
24,I,P,bottom,slider,top,793.0,1.0
24,I,G,bottom,button,top,983.0,1.0
24,I,N,top,slider,down,910.0,1.0
24,I,P,bottom,button,top,832.0,1.0
24,I,M,bottom,slider,top,727.0,1.0
24,I,P,bottom,button,top,735.0,1.0
24,I,P,bottom,slider,top,807.0,1.0
24,I,G,bottom,button,top,769.0,1.0
24,I,N,bottom,slider,top,904.0,1.0
24,I,G,bottom,button,top,767.0,1.0
24,I,G,bottom,slider,top,752.0,1.0
24,I,N,top,button,down,896.0,1.0
24,I,G,bottom,slider,top,776.0,1.0
24,I,N,top,button,down,616.0,1.0
24,I,P,top,slider,down,954.0,1.0
24,I,G,top,button,down,1121.0,1.0
24,I,N,bottom,slider,top,873.0,1.0
24,I,G,top,button,down,904.0,1.0
24,I,N,top,slider,down,937.0,1.0
24,I,M,top,button,down,979.0,1.0
24,I,G,top,slider,down,994.0,1.0
24,I,G,top,button,down,880.0,1.0
24,I,M,top,slider,down,960.0,1.0
24,I,M,bottom,button,top,889.0,1.0
24,I,P,top,slider,down,832.0,1.0
24,I,P,top,button,down,864.0,1.0
24,I,N,bottom,slider,top,1025.0,1.0
24,I,N,bottom,button,top,889.0,1.0
24,I,P,bottom,slider,top,832.0,1.0
24,I,M,bottom,button,top,984.0,1.0
24,I,N,bottom,slider,top,808.0,1.0
24,I,N,bottom,button,top,1080.0,1.0
24,I,M,top,slider,down,840.0,1.0
24,I,M,bottom,button,top,976.0,1.0
24,I,M,bottom,slider,top,976.0,1.0
