no,control,stimulus,position,ui,response,rt,SR
31,I,G,top,button,down,920.0,1.0
31,I,G,bottom,slider,top,760.0,1.0
31,I,M,bottom,button,top,1214.0,1.0
31,I,N,bottom,slider,top,1087.0,1.0
31,I,N,bottom,button,top,1032.0,1.0
31,I,P,bottom,slider,top,833.0,1.0
31,I,P,bottom,button,top,1175.0,1.0
31,I,N,top,slider,down,760.0,1.0
31,I,G,bottom,button,top,1216.0,1.0
31,I,G,bottom,slider,top,688.0,1.0
31,I,P,bottom,button,top,920.0,1.0
31,I,M,bottom,slider,top,608.0,1.0
31,I,N,bottom,button,top,1312.0,1.0
31,I,M,bottom,slider,top,992.0,1.0
31,I,M,top,button,down,751.0,1.0
31,I,G,bottom,slider,top,655.0,1.0
31,I,M,bottom,button,top,936.0,1.0
31,I,G,bottom,slider,top,928.0,1.0
31,I,M,top,button,down,888.0,1.0
31,I,M,bottom,slider,top,943.0,1.0
31,I,G,bottom,button,top,960.0,1.0
31,I,N,top,slider,down,1040.0,1.0
31,I,G,top,button,down,2392.0,1.0
31,I,G,top,slider,down,839.0,1.0
31,I,G,bottom,button,top,1264.0,1.0
31,I,P,bottom,slider,top,904.0,1.0
31,I,N,top,button,down,1296.0,1.0
31,I,M,top,slider,down,921.0,1.0
31,I,M,top,button,down,832.0,1.0
31,I,N,top,slider,down,1168.0,1.0
31,I,G,bottom,button,top,1263.0,1.0
31,I,P,top,slider,down,2040.0,1.0
31,I,P,top,button,down,895.0,1.0
31,I,G,top,slider,down,856.0,1.0
31,I,M,top,button,down,1183.0,1.0
31,I,G,bottom,slider,top,719.0,1.0
31,I,M,bottom,button,top,991.0,1.0
31,I,N,top,slider,down,896.0,1.0
31,I,M,bottom,button,top,1440.0,1.0
31,I,M,top,slider,down,2031.0,1.0
31,I,N,bottom,button,top,1319.0,1.0
31,I,M,bottom,slider,top,2079.0,1.0
31,I,P,top,button,down,1191.0,1.0
31,I,P,top,slider,down,2224.0,1.0
31,I,P,top,button,down,1255.0,1.0
31,I,G,bottom,slider,top,3345.0,1.0
31,I,M,bottom,button,top,1375.0,1.0
31,I,N,top,slider,down,727.0,1.0
31,I,N,top,button,down,1471.0,1.0
31,I,P,bottom,slider,top,766.0,1.0
31,I,G,bottom,button,top,951.0,1.0
31,I,N,top,slider,down,639.0,1.0
31,I,N,top,button,down,1006.0,1.0
31,I,P,top,slider,down,1392.0,1.0
