no,control,stimulus,position,ui,response,rt,SR
18,D,N,bottom,slider,top,924.0,1.0
18,D,P,bottom,button,top,1543.0,1.0
18,D,P,bottom,slider,top,1070.0,1.0
18,D,M,top,button,down,1154.0,1.0
18,D,M,bottom,slider,top,1351.0,1.0
18,D,M,bottom,button,top,859.0,1.0
18,D,M,bottom,slider,top,872.0,1.0
18,D,P,bottom,button,top,890.0,1.0
18,D,G,top,slider,down,944.0,1.0
18,D,G,top,button,down,812.0,1.0
18,D,N,bottom,slider,top,2231.0,1.0
18,D,G,bottom,button,top,751.0,1.0
18,D,P,bottom,slider,top,773.0,1.0
18,D,G,bottom,button,top,861.0,1.0
18,D,M,bottom,slider,top,743.0,1.0
18,D,M,bottom,button,top,796.0,1.0
18,D,P,top,slider,down,957.0,1.0
18,D,M,top,button,down,848.0,1.0
18,D,N,top,slider,down,761.0,1.0
18,D,P,top,button,down,805.0,1.0
18,D,G,bottom,slider,top,805.0,1.0
18,D,P,bottom,button,down,1581.0,0.0
18,D,M,top,slider,down,2367.0,1.0
18,D,G,top,button,down,1169.0,1.0
18,D,N,top,slider,down,2470.0,1.0
18,D,N,bottom,button,top,1758.0,1.0
18,D,P,top,slider,down,1072.0,1.0
18,D,M,top,button,down,1440.0,1.0
18,D,M,bottom,slider,失敗,,0.0
18,D,N,bottom,button,top,2716.0,1.0
18,D,G,bottom,slider,top,1576.0,1.0
18,D,P,top,button,down,1958.0,1.0
18,D,G,top,slider,down,1263.0,1.0
